	1	2	3	4	5	score	sum
lm	2	0	0	0	0	0.3807970779778823	2
greaseprints	0	0	2	0	0	0.3807970779778823	2
fing	0	0	0	0	2	0.3807970779778823	2
fino	0	0	0	2	0	0.3807970779778823	2
gravador	0	0	0	0	2	0.3807970779778823	2
hopper	0	0	0	0	2	0.3807970779778823	2
frightful	0	2	0	0	0	0.3807970779778823	2
prepackaged	1	0	0	1	0	-0.1224593312018546	2
naztech	0	0	0	0	2	0.3807970779778823	2
primero	0	0	0	1	1	0.1224593312018546	2
listenting	0	0	0	0	2	0.3807970779778823	2
nobility	0	0	0	1	1	0.1224593312018546	2
videography	0	0	0	0	2	0.3807970779778823	2
featuers	0	0	0	1	1	0.1224593312018546	2
consise	0	0	0	0	2	0.3807970779778823	2
galswell	0	0	1	0	1	0.0	2
readouts	0	0	0	0	2	0.3807970779778823	2
generated	0	0	1	0	1	0.0	2
expectedly	0	0	0	2	0	0.3807970779778823	2
unchanged	0	0	0	0	2	0.3807970779778823	2
bestfriend	0	0	0	0	2	0.3807970779778823	2
goodie	0	0	0	0	2	0.3807970779778823	2
ber	2	0	0	0	0	0.3807970779778823	2
volum	0	0	1	1	0	0.1224593312018546	2
retails	0	0	0	2	0	0.3807970779778823	2
kickin	0	0	0	0	2	0.3807970779778823	2
pushbuttons	0	0	0	2	0	0.3807970779778823	2
edd	0	2	0	0	0	0.3807970779778823	2
elbo	0	0	2	0	0	0.3807970779778823	2
workload	0	0	2	0	0	0.3807970779778823	2
phobe	0	0	0	0	2	0.3807970779778823	2
quietclean	0	1	0	0	1	-0.1224593312018546	2
grrreat	0	0	0	0	2	0.3807970779778823	2
laserdiscs	2	0	0	0	0	0.3807970779778823	2
confusingly	1	0	0	1	0	-0.1224593312018546	2
jusy	0	0	1	0	1	0.0	2
longish	0	0	0	2	0	0.3807970779778823	2
bea	0	0	0	0	2	0.3807970779778823	2
pincushioned	2	0	0	0	0	0.3807970779778823	2
nearest	1	0	0	0	1	-0.2310585786300049	2
blv	0	0	0	0	2	0.3807970779778823	2
neverthe	0	0	0	0	2	0.3807970779778823	2
clockface	0	0	0	1	1	0.1224593312018546	2
furher	0	0	0	0	2	0.3807970779778823	2
backstory	0	1	1	0	0	0.1224593312018546	2
emotionless	0	0	0	0	2	0.3807970779778823	2
persuasion	0	1	0	1	0	0.0	2
canyoneering	0	0	0	0	2	0.3807970779778823	2
polagar	2	0	0	0	0	0.3807970779778823	2
vroom	0	0	0	0	2	0.3807970779778823	2
lv	0	0	0	1	1	0.1224593312018546	2
briliant	0	0	0	0	2	0.3807970779778823	2
grandfather	0	0	0	0	2	0.3807970779778823	2
healthcare	0	0	0	0	2	0.3807970779778823	2
usuario	0	0	0	1	1	0.1224593312018546	2
fricken	0	0	0	1	1	0.1224593312018546	2
pastel	0	1	0	0	1	-0.1224593312018546	2
bassline	0	0	0	1	1	0.1224593312018546	2
paks	0	0	0	0	2	0.3807970779778823	2
verbiage	0	1	0	1	0	0.0	2
bruising	0	0	0	1	1	0.1224593312018546	2
percise	0	0	0	1	1	0.1224593312018546	2
unnacceptable	1	0	0	0	1	-0.2310585786300049	2
warmish	0	0	0	0	2	0.3807970779778823	2
faction	0	0	0	0	2	0.3807970779778823	2
ballance	0	0	0	2	0	0.3807970779778823	2
unexpensive	0	0	1	0	1	0.0	2
uncarpeted	0	0	1	1	0	0.1224593312018546	2
finalist	0	0	0	1	1	0.1224593312018546	2
linq	0	0	0	0	2	0.3807970779778823	2
pinching	0	0	0	2	0	0.3807970779778823	2
furiously	0	0	0	1	1	0.1224593312018546	2
particlar	1	0	0	1	0	-0.1224593312018546	2
jobbies	1	0	0	0	1	-0.2310585786300049	2
cachet	0	0	0	0	2	0.3807970779778823	2
eyebrow	0	0	0	1	1	0.1224593312018546	2
flexibel	0	0	0	0	2	0.3807970779778823	2
finalise	2	0	0	0	0	0.3807970779778823	2
positon	1	0	0	0	1	-0.2310585786300049	2
unprecendented	0	0	0	0	2	0.3807970779778823	2
fatiguing	0	0	0	2	0	0.3807970779778823	2
cheaping	0	0	1	0	1	0.0	2
enquire	0	0	0	0	2	0.3807970779778823	2
corral	0	1	0	0	1	-0.1224593312018546	2
provious	0	0	0	2	0	0.3807970779778823	2
keel	2	0	0	0	0	0.3807970779778823	2
blissfully	0	0	0	0	2	0.3807970779778823	2
poty	0	0	0	0	2	0.3807970779778823	2
vaccuum	1	0	0	1	0	-0.1224593312018546	2
lynch	0	1	0	0	1	-0.1224593312018546	2
bloomberg	0	0	0	1	1	0.1224593312018546	2
profitable	0	1	0	0	1	-0.1224593312018546	2
colorware	0	0	0	0	2	0.3807970779778823	2
resolvable	2	0	0	0	0	0.3807970779778823	2
photometer	0	0	0	0	2	0.3807970779778823	2
reinstate	2	0	0	0	0	0.3807970779778823	2
conveinantly	0	0	0	0	2	0.3807970779778823	2
versalight	0	0	0	2	0	0.3807970779778823	2
villian	0	0	0	0	2	0.3807970779778823	2
beautful	0	0	0	2	0	0.3807970779778823	2
ly	0	0	0	0	2	0.3807970779778823	2
lz	0	1	0	0	1	-0.1224593312018546	2
pitty	1	1	0	0	0	0.1224593312018546	2
grenade	1	1	0	0	0	0.1224593312018546	2
valliantly	2	0	0	0	0	0.3807970779778823	2
fondly	0	0	0	0	2	0.3807970779778823	2
parenthood	0	0	0	1	1	0.1224593312018546	2
cynic	0	0	1	0	1	0.0	2
responses	0	0	1	0	1	0.0	2
grdf	0	0	2	0	0	0.3807970779778823	2
roland	0	0	0	0	2	0.3807970779778823	2
jacked	0	0	0	0	2	0.3807970779778823	2
excellend	0	0	0	0	2	0.3807970779778823	2
restorer	0	0	0	0	2	0.3807970779778823	2
receipts	0	0	0	2	0	0.3807970779778823	2
fanless	0	0	0	1	1	0.1224593312018546	2
repositioning	0	0	0	1	1	0.1224593312018546	2
pilas	1	0	0	0	1	-0.2310585786300049	2
wiil	1	0	0	1	0	-0.1224593312018546	2
headway	0	0	0	0	2	0.3807970779778823	2
recomendable	0	0	0	0	2	0.3807970779778823	2
berkeley	0	0	0	2	0	0.3807970779778823	2
fittinf	0	0	0	0	2	0.3807970779778823	2
fen	0	0	0	2	0	0.3807970779778823	2
unpretentious	0	0	0	0	2	0.3807970779778823	2
everyman	2	0	0	0	0	0.3807970779778823	2
jammer	1	0	1	0	0	0.0	2
photoshoot	0	0	0	2	0	0.3807970779778823	2
warrantly	0	0	0	0	2	0.3807970779778823	2
produc	1	0	0	0	1	-0.2310585786300049	2
britney	0	0	1	0	1	0.0	2
pow	0	0	0	0	2	0.3807970779778823	2
rhe	0	0	0	1	1	0.1224593312018546	2
viciously	0	0	0	1	1	0.1224593312018546	2
census	0	0	0	1	1	0.1224593312018546	2
ultrasound	0	0	0	1	1	0.1224593312018546	2
cork	0	1	0	1	0	0.0	2
pervious	0	0	0	1	1	0.1224593312018546	2
nooooooo	0	1	0	0	1	-0.1224593312018546	2
lionheart	0	0	0	1	1	0.1224593312018546	2
hiway	1	0	0	0	1	-0.2310585786300049	2
webengine	0	0	0	0	2	0.3807970779778823	2
rote	0	0	1	0	1	0.0	2
nl	0	0	0	0	2	0.3807970779778823	2
unusability	0	1	0	0	1	-0.1224593312018546	2
frends	0	0	0	0	2	0.3807970779778823	2
willingly	2	0	0	0	0	0.3807970779778823	2
renamed	0	0	0	2	0	0.3807970779778823	2
wendy	0	0	0	0	2	0.3807970779778823	2
glary	1	0	0	0	1	-0.2310585786300049	2
podcasters	0	0	0	1	1	0.1224593312018546	2
gotcher	2	0	0	0	0	0.3807970779778823	2
recalcultes	0	0	0	0	2	0.3807970779778823	2
unistalled	1	0	1	0	0	0.0	2
counsel	2	0	0	0	0	0.3807970779778823	2
fitteds	0	0	0	0	2	0.3807970779778823	2
casset	2	0	0	0	0	0.3807970779778823	2
picturemate	0	0	0	1	1	0.1224593312018546	2
unlockable	0	0	1	0	1	0.0	2
neumorus	0	0	0	0	2	0.3807970779778823	2
peculiarity	0	1	0	1	0	0.0	2
enumerate	1	0	0	0	1	-0.2310585786300049	2
bussiness	0	0	0	1	1	0.1224593312018546	2
unreconciled	0	2	0	0	0	0.3807970779778823	2
collie	0	0	0	0	2	0.3807970779778823	2
caracter	0	0	0	0	2	0.3807970779778823	2
uncooperative	0	0	2	0	0	0.3807970779778823	2
junto	0	0	2	0	0	0.3807970779778823	2
latent	2	0	0	0	0	0.3807970779778823	2
wasabi	0	0	0	0	2	0.3807970779778823	2
ummmm	1	0	0	1	0	-0.1224593312018546	2
unsticking	0	0	0	0	2	0.3807970779778823	2
ussually	1	1	0	0	0	0.1224593312018546	2
unfeeling	1	0	1	0	0	0.0	2
personl	0	0	0	2	0	0.3807970779778823	2
forture	0	1	0	1	0	0.0	2
bermuda	0	0	0	0	2	0.3807970779778823	2
linearity	0	0	0	1	1	0.1224593312018546	2
comapany	1	0	0	0	1	-0.2310585786300049	2
beefed	1	0	0	1	0	-0.1224593312018546	2
helpin	0	1	0	0	1	-0.1224593312018546	2
gifts	0	0	0	0	2	0.3807970779778823	2
unyielding	0	2	0	0	0	0.3807970779778823	2
gaim	0	0	0	0	2	0.3807970779778823	2
rigth	0	1	0	1	0	0.0	2
colby	1	0	0	0	1	-0.2310585786300049	2
cramer	2	0	0	0	0	0.3807970779778823	2
componenets	0	0	0	2	0	0.3807970779778823	2
commonsense	1	0	0	0	1	-0.2310585786300049	2
watter	0	0	0	1	1	0.1224593312018546	2
parse	2	0	0	0	0	0.3807970779778823	2
usarlo	0	0	0	1	1	0.1224593312018546	2
laggs	2	0	0	0	0	0.3807970779778823	2
lispy	0	1	1	0	0	0.1224593312018546	2
programability	0	0	0	0	2	0.3807970779778823	2
euipment	0	0	0	0	2	0.3807970779778823	2
vertigo	0	0	0	0	2	0.3807970779778823	2
reaquire	1	0	0	0	1	-0.2310585786300049	2
riot	0	0	1	0	1	0.0	2
hsu	0	0	0	0	2	0.3807970779778823	2
lectura	0	0	0	0	2	0.3807970779778823	2
garmie	0	0	0	0	2	0.3807970779778823	2
resizing	0	0	0	1	1	0.1224593312018546	2
unregistered	1	0	0	1	0	-0.1224593312018546	2
perforate	0	0	0	0	2	0.3807970779778823	2
neutralizers	2	0	0	0	0	0.3807970779778823	2
resave	0	0	0	2	0	0.3807970779778823	2
potomac	0	0	0	1	1	0.1224593312018546	2
fullfill	1	0	0	0	1	-0.2310585786300049	2
lfo	0	0	0	0	2	0.3807970779778823	2
pug	0	0	0	1	1	0.1224593312018546	2
hick	0	0	2	0	0	0.3807970779778823	2
harold	0	0	0	1	1	0.1224593312018546	2
befuddle	0	1	0	1	0	0.0	2
pps	0	0	0	1	1	0.1224593312018546	2
conclussion	0	0	1	0	1	0.0	2
ballroom	0	1	0	0	1	-0.1224593312018546	2
kep	0	0	0	2	0	0.3807970779778823	2
barata	0	0	0	0	2	0.3807970779778823	2
riviera	0	0	0	1	1	0.1224593312018546	2
conveinient	0	0	0	2	0	0.3807970779778823	2
luxary	0	0	0	0	2	0.3807970779778823	2
bezos	1	0	0	0	1	-0.2310585786300049	2
escritura	0	0	0	0	2	0.3807970779778823	2
fixation	0	0	0	2	0	0.3807970779778823	2
predesigned	2	0	0	0	0	0.3807970779778823	2
ppb	0	0	1	0	1	0.0	2
qualitly	0	0	0	0	2	0.3807970779778823	2
encuentro	0	0	0	1	1	0.1224593312018546	2
nf	0	1	0	1	0	0.0	2
comfortability	0	0	0	2	0	0.3807970779778823	2
lunatic	1	0	0	0	1	-0.2310585786300049	2
livelihood	2	0	0	0	0	0.3807970779778823	2
varying	0	0	2	0	0	0.3807970779778823	2
femme	0	0	2	0	0	0.3807970779778823	2
recursively	0	0	0	2	0	0.3807970779778823	2
winning	0	0	0	1	1	0.1224593312018546	2
futz	0	0	1	1	0	0.1224593312018546	2
reassembly	0	0	0	1	1	0.1224593312018546	2
enel	2	0	0	0	0	0.3807970779778823	2
getter	0	0	1	1	0	0.1224593312018546	2
fleemarket	0	0	0	0	2	0.3807970779778823	2
reproduceable	0	1	0	0	1	-0.1224593312018546	2
protron	1	0	0	0	1	-0.2310585786300049	2
ened	1	0	1	0	0	0.0	2
excerpt	1	0	0	0	1	-0.2310585786300049	2
bottome	0	0	0	1	1	0.1224593312018546	2
khaki	0	0	1	0	1	0.0	2
folderol	1	0	0	1	0	-0.1224593312018546	2
lexan	0	0	0	1	1	0.1224593312018546	2
fcp	0	0	0	1	1	0.1224593312018546	2
peronally	0	0	0	0	2	0.3807970779778823	2
pmc	0	0	0	0	2	0.3807970779778823	2
hsb	2	0	0	0	0	0.3807970779778823	2
newsprint	0	0	0	2	0	0.3807970779778823	2
cheapos	0	0	0	1	1	0.1224593312018546	2
permeable	1	0	0	0	1	-0.2310585786300049	2
rife	0	0	2	0	0	0.3807970779778823	2
redding	0	2	0	0	0	0.3807970779778823	2
consumersupport	0	0	2	0	0	0.3807970779778823	2
cleared	0	0	1	1	0	0.1224593312018546	2
electical	1	1	0	0	0	0.1224593312018546	2
hesh	0	1	1	0	0	0.1224593312018546	2
brighness	0	0	0	1	1	0.1224593312018546	2
betrayal	1	0	0	1	0	-0.1224593312018546	2
nn	0	0	0	0	2	0.3807970779778823	2
bladder	0	0	0	0	2	0.3807970779778823	2
weezer	2	0	0	0	0	0.3807970779778823	2
gprs	0	1	0	1	0	0.0	2
regedit	2	0	0	0	0	0.3807970779778823	2
boutght	0	0	0	0	2	0.3807970779778823	2
pixellated	0	0	0	2	0	0.3807970779778823	2
pks	0	0	0	2	0	0.3807970779778823	2
plugn	0	0	0	2	0	0.3807970779778823	2
lofty	0	0	0	0	2	0.3807970779778823	2
bauhaus	0	1	0	0	1	-0.1224593312018546	2
foto	0	0	0	1	1	0.1224593312018546	2
handers	0	0	0	1	1	0.1224593312018546	2
hoodie	0	0	0	0	2	0.3807970779778823	2
bap	0	2	0	0	0	0.3807970779778823	2
qatar	0	0	0	0	2	0.3807970779778823	2
hades	1	0	0	1	0	-0.1224593312018546	2
portapro	0	0	0	1	1	0.1224593312018546	2
eveything	0	0	1	1	0	0.1224593312018546	2
harried	0	0	0	2	0	0.3807970779778823	2
combining	0	0	0	1	1	0.1224593312018546	2
gente	0	0	0	0	2	0.3807970779778823	2
creo	0	0	0	0	2	0.3807970779778823	2
crypt	0	0	1	0	1	0.0	2
continuosly	1	0	0	1	0	-0.1224593312018546	2
eventially	0	0	1	0	1	0.0	2
networkable	0	0	0	1	1	0.1224593312018546	2
relavent	0	0	0	1	1	0.1224593312018546	2
heathen	0	0	0	2	0	0.3807970779778823	2
reults	0	1	0	0	1	-0.1224593312018546	2
nunca	0	0	0	0	2	0.3807970779778823	2
exsposures	0	0	0	0	2	0.3807970779778823	2
unedited	1	0	1	0	0	0.0	2
libary	1	0	0	0	1	-0.2310585786300049	2
codger	0	0	0	0	2	0.3807970779778823	2
quartert	0	2	0	0	0	0.3807970779778823	2
haunting	0	0	1	1	0	0.1224593312018546	2
grumpy	0	0	1	1	0	0.1224593312018546	2
ptz	0	1	0	1	0	0.0	2
conforms	0	0	0	2	0	0.3807970779778823	2
panhandle	0	1	0	1	0	0.0	2
headseats	0	0	0	1	1	0.1224593312018546	2
rut	0	0	0	1	1	0.1224593312018546	2
exchangeable	0	1	0	1	0	0.0	2
catnip	0	0	0	1	1	0.1224593312018546	2
rus	0	0	0	2	0	0.3807970779778823	2
ginger	2	0	0	0	0	0.3807970779778823	2
waltham	0	0	0	1	1	0.1224593312018546	2
proxi	0	0	2	0	0	0.3807970779778823	2
ensue	0	0	0	0	2	0.3807970779778823	2
repairing	1	1	0	0	0	0.1224593312018546	2
cheesey	0	0	1	0	1	0.0	2
kindof	0	0	1	0	1	0.0	2
eariler	1	0	0	0	1	-0.2310585786300049	2
canta	0	0	0	2	0	0.3807970779778823	2
clamation	0	0	0	1	1	0.1224593312018546	2
brandon	1	0	1	0	0	0.0	2
frontend	0	0	1	0	1	0.0	2
phasing	0	0	0	0	2	0.3807970779778823	2
comercially	0	0	0	0	2	0.3807970779778823	2
fmt	0	0	0	0	2	0.3807970779778823	2
pewter	0	0	1	0	1	0.0	2
prestigous	0	2	0	0	0	0.3807970779778823	2
enn	0	0	0	1	1	0.1224593312018546	2
circled	0	0	0	0	2	0.3807970779778823	2
revoclip	0	0	0	1	1	0.1224593312018546	2
judit	2	0	0	0	0	0.3807970779778823	2
ruc	0	0	0	0	2	0.3807970779778823	2
cintre	0	0	0	0	2	0.3807970779778823	2
eny	0	2	0	0	0	0.3807970779778823	2
ent	0	0	0	2	0	0.3807970779778823	2
conveniant	0	1	0	0	1	-0.1224593312018546	2
readby	0	0	0	0	2	0.3807970779778823	2
failures	0	0	0	0	2	0.3807970779778823	2
protrudes	0	0	0	2	0	0.3807970779778823	2
contamination	1	0	0	0	1	-0.2310585786300049	2
nightmares	1	0	0	0	1	-0.2310585786300049	2
particulate	0	0	2	0	0	0.3807970779778823	2
hauntingly	0	0	0	1	1	0.1224593312018546	2
joey	0	0	0	2	0	0.3807970779778823	2
burglar	0	0	2	0	0	0.3807970779778823	2
republisher	2	0	0	0	0	0.3807970779778823	2
vidpod	0	0	0	2	0	0.3807970779778823	2
gladiator	0	0	0	0	2	0.3807970779778823	2
hottie	0	0	0	0	2	0.3807970779778823	2
wallplate	0	0	0	0	2	0.3807970779778823	2
lucrative	2	0	0	0	0	0.3807970779778823	2
num	0	2	0	0	0	0.3807970779778823	2
nun	0	0	0	1	1	0.1224593312018546	2
egift	2	0	0	0	0	0.3807970779778823	2
worring	0	0	0	0	2	0.3807970779778823	2
kidnap	0	0	0	1	1	0.1224593312018546	2
poorer	0	0	0	1	1	0.1224593312018546	2
uid	0	0	0	2	0	0.3807970779778823	2
hindge	2	0	0	0	0	0.3807970779778823	2
codigo	0	0	0	0	2	0.3807970779778823	2
cyclops	0	0	0	0	2	0.3807970779778823	2
unflashly	0	0	0	0	2	0.3807970779778823	2
polycom	0	0	0	0	2	0.3807970779778823	2
blasted	2	0	0	0	0	0.3807970779778823	2
viruses	0	0	1	0	1	0.0	2
brandnew	2	0	0	0	0	0.3807970779778823	2
calbe	0	0	0	0	2	0.3807970779778823	2
retracting	1	0	0	1	0	-0.1224593312018546	2
prescence	0	0	0	1	1	0.1224593312018546	2
keysets	0	0	0	2	0	0.3807970779778823	2
corected	0	0	0	0	2	0.3807970779778823	2
raikkonen	0	0	0	0	2	0.3807970779778823	2
freecycle	0	1	1	0	0	0.1224593312018546	2
elopement	0	0	1	0	1	0.0	2
quantrary	0	0	0	0	2	0.3807970779778823	2
buenisimo	0	0	0	1	1	0.1224593312018546	2
vicious	0	1	0	0	1	-0.1224593312018546	2
nooo	0	0	0	1	1	0.1224593312018546	2
brushed	0	0	0	1	1	0.1224593312018546	2
checkerboard	0	0	0	2	0	0.3807970779778823	2
focuesd	0	0	0	0	2	0.3807970779778823	2
cushing	0	0	0	1	1	0.1224593312018546	2
worklights	0	0	0	2	0	0.3807970779778823	2
bendy	0	0	0	1	1	0.1224593312018546	2
qpel	0	0	0	2	0	0.3807970779778823	2
undoable	0	0	1	0	1	0.0	2
perfomed	1	1	0	0	0	0.1224593312018546	2
euphoric	0	0	0	1	1	0.1224593312018546	2
pushy	0	0	0	2	0	0.3807970779778823	2
brusher	2	0	0	0	0	0.3807970779778823	2
becas	0	0	2	0	0	0.3807970779778823	2
unisex	0	0	1	1	0	0.1224593312018546	2
pinaccle	0	0	0	2	0	0.3807970779778823	2
crysis	0	0	0	0	2	0.3807970779778823	2
horazontally	0	0	0	2	0	0.3807970779778823	2
contek	0	0	0	0	2	0.3807970779778823	2
likes	0	0	0	0	2	0.3807970779778823	2
reguard	0	0	0	0	2	0.3807970779778823	2
robertson	0	0	0	1	1	0.1224593312018546	2
extrodinarily	1	0	0	0	1	-0.2310585786300049	2
recalcuation	0	0	0	1	1	0.1224593312018546	2
phraseology	0	0	0	0	2	0.3807970779778823	2
berbewf	0	0	0	0	2	0.3807970779778823	2
webimport	0	0	0	0	2	0.3807970779778823	2
rook	0	0	0	1	1	0.1224593312018546	2
preventable	0	0	0	2	0	0.3807970779778823	2
packs	0	0	1	1	0	0.1224593312018546	2
undercabinet	0	1	0	0	1	-0.1224593312018546	2
blurt	0	0	1	1	0	0.1224593312018546	2
barato	0	0	0	0	2	0.3807970779778823	2
reattached	0	0	0	0	2	0.3807970779778823	2
juncture	0	0	1	0	1	0.0	2
esend	0	0	0	2	0	0.3807970779778823	2
jv	0	0	0	1	1	0.1224593312018546	2
houshold	0	1	0	0	1	-0.1224593312018546	2
foreword	0	0	0	0	2	0.3807970779778823	2
gbkr	0	0	0	0	2	0.3807970779778823	2
charg	0	0	0	0	2	0.3807970779778823	2
luminence	0	0	0	2	0	0.3807970779778823	2
comeon	1	0	0	0	1	-0.2310585786300049	2
canonscan	0	0	0	1	1	0.1224593312018546	2
linkin	0	0	0	0	2	0.3807970779778823	2
gated	0	0	1	0	1	0.0	2
vongo	0	0	1	0	1	0.0	2
exteral	0	0	0	1	1	0.1224593312018546	2
newtechnews	0	0	0	2	0	0.3807970779778823	2
finyl	0	0	0	0	2	0.3807970779778823	2
gigabites	0	0	1	0	1	0.0	2
killing	0	0	0	1	1	0.1224593312018546	2
esspresso	0	1	0	0	1	-0.1224593312018546	2
unamplified	0	0	0	1	1	0.1224593312018546	2
caricature	0	0	0	1	1	0.1224593312018546	2
custody	1	1	0	0	0	0.1224593312018546	2
collapsable	0	0	1	0	1	0.0	2
babybj	0	2	0	0	0	0.3807970779778823	2
crosse	0	0	0	0	2	0.3807970779778823	2
physicalsystems	0	0	0	2	0	0.3807970779778823	2
jenis	0	0	0	0	2	0.3807970779778823	2
babyz	2	0	0	0	0	0.3807970779778823	2
unscheduled	1	0	0	0	1	-0.2310585786300049	2
jg	1	0	0	1	0	-0.1224593312018546	2
quepa	0	0	0	0	2	0.3807970779778823	2
backedup	2	0	0	0	0	0.3807970779778823	2
venti	0	0	0	1	1	0.1224593312018546	2
lucy	0	1	1	0	0	0.1224593312018546	2
wayyyy	0	0	0	1	1	0.1224593312018546	2
leicas	0	0	0	0	2	0.3807970779778823	2
ndas	0	2	0	0	0	0.3807970779778823	2
blending	0	2	0	0	0	0.3807970779778823	2
quantifiable	0	0	0	1	1	0.1224593312018546	2
leido	0	0	0	1	1	0.1224593312018546	2
exposures	0	0	0	0	2	0.3807970779778823	2
pissed	0	1	0	1	0	0.0	2
betterphoto	0	0	0	0	2	0.3807970779778823	2
gimmic	0	0	0	1	1	0.1224593312018546	2
ventura	0	0	0	1	1	0.1224593312018546	2
bigest	0	0	0	1	1	0.1224593312018546	2
constrast	0	0	0	1	1	0.1224593312018546	2
pitt	0	0	1	0	1	0.0	2
probelms	1	1	0	0	0	0.1224593312018546	2
unduly	0	0	0	2	0	0.3807970779778823	2
pax	0	0	0	2	0	0.3807970779778823	2
genus	0	0	0	2	0	0.3807970779778823	2
volumen	0	0	0	2	0	0.3807970779778823	2
geoff	0	0	0	0	2	0.3807970779778823	2
keyless	0	0	0	2	0	0.3807970779778823	2
firestorm	0	0	0	0	2	0.3807970779778823	2
crappiest	1	0	0	1	0	-0.1224593312018546	2
resloved	2	0	0	0	0	0.3807970779778823	2
konicaminolta	0	0	0	0	2	0.3807970779778823	2
plethera	0	0	0	0	2	0.3807970779778823	2
childern	0	0	0	1	1	0.1224593312018546	2
flippin	1	0	0	0	1	-0.2310585786300049	2
highend	0	0	0	1	1	0.1224593312018546	2
gdargaud	0	0	0	0	2	0.3807970779778823	2
perforated	1	1	0	0	0	0.1224593312018546	2
galactica	0	0	1	0	1	0.0	2
exclusivly	0	0	0	1	1	0.1224593312018546	2
photograher	0	0	0	0	2	0.3807970779778823	2
wallcharger	1	0	0	0	1	-0.2310585786300049	2
wthere	0	0	0	0	2	0.3807970779778823	2
powersupply	0	0	0	2	0	0.3807970779778823	2
prodigious	1	0	0	0	1	-0.2310585786300049	2
hodgepodge	0	0	0	1	1	0.1224593312018546	2
comedic	0	0	0	1	1	0.1224593312018546	2
roaming	0	0	0	2	0	0.3807970779778823	2
binghamton	2	0	0	0	0	0.3807970779778823	2
gory	1	0	0	1	0	-0.1224593312018546	2
unuseful	1	0	0	0	1	-0.2310585786300049	2
greyscale	0	0	0	0	2	0.3807970779778823	2
garsh	0	0	0	0	2	0.3807970779778823	2
panacea	0	0	1	0	1	0.0	2
galvanize	2	0	0	0	0	0.3807970779778823	2
expsures	0	0	0	0	2	0.3807970779778823	2
novatel	0	2	0	0	0	0.3807970779778823	2
bearshare	0	0	0	0	2	0.3807970779778823	2
heve	0	0	0	1	1	0.1224593312018546	2
compair	0	0	0	2	0	0.3807970779778823	2
communist	0	0	0	1	1	0.1224593312018546	2
comercials	0	0	0	2	0	0.3807970779778823	2
esqe	0	0	2	0	0	0.3807970779778823	2
reagan	0	0	0	2	0	0.3807970779778823	2
robinson	0	0	0	1	1	0.1224593312018546	2
centric	0	0	0	1	1	0.1224593312018546	2
rushing	0	0	1	0	1	0.0	2
belated	1	0	0	0	1	-0.2310585786300049	2
vocalist	0	0	0	0	2	0.3807970779778823	2
needn	0	0	0	1	1	0.1224593312018546	2
componenet	0	0	0	2	0	0.3807970779778823	2
redwood	0	0	1	0	1	0.0	2
fixer	0	0	0	2	0	0.3807970779778823	2
biologist	0	0	0	1	1	0.1224593312018546	2
westchester	0	0	0	1	1	0.1224593312018546	2
espacios	0	0	1	1	0	0.1224593312018546	2
firwmare	0	0	0	0	2	0.3807970779778823	2
echoey	2	0	0	0	0	0.3807970779778823	2
remix	0	0	0	1	1	0.1224593312018546	2
cinderella	0	0	0	2	0	0.3807970779778823	2
robbery	1	0	1	0	0	0.0	2
whiter	0	0	0	0	2	0.3807970779778823	2
flimpsy	1	0	0	0	1	-0.2310585786300049	2
cucusoft	0	0	0	0	2	0.3807970779778823	2
fla	2	0	0	0	0	0.3807970779778823	2
recordin	0	0	0	2	0	0.3807970779778823	2
cantidad	0	0	0	0	2	0.3807970779778823	2
laughing	1	0	1	0	0	0.0	2
flm	0	0	0	2	0	0.3807970779778823	2
faultlessly	0	0	0	2	0	0.3807970779778823	2
realone	0	0	0	2	0	0.3807970779778823	2
peformace	0	0	0	1	1	0.1224593312018546	2
bmx	0	0	0	1	1	0.1224593312018546	2
rugby	0	0	0	0	2	0.3807970779778823	2
bmi	1	0	0	0	1	-0.2310585786300049	2
qsi	2	0	0	0	0	0.3807970779778823	2
underexposure	0	0	0	1	1	0.1224593312018546	2
excerise	0	0	0	1	1	0.1224593312018546	2
commputer	0	0	0	0	2	0.3807970779778823	2
noose	0	0	0	1	1	0.1224593312018546	2
nosy	0	0	1	0	1	0.0	2
comibination	0	0	0	1	1	0.1224593312018546	2
gassy	0	0	0	1	1	0.1224593312018546	2
huddle	1	0	0	0	1	-0.2310585786300049	2
pruduct	0	0	1	1	0	0.1224593312018546	2
presure	0	1	0	1	0	0.0	2
nightvision	0	0	0	1	1	0.1224593312018546	2
photocopier	0	0	0	1	1	0.1224593312018546	2
grudig	0	0	0	0	2	0.3807970779778823	2
hamock	0	0	0	0	2	0.3807970779778823	2
perro	0	0	0	2	0	0.3807970779778823	2
claustrophobic	0	0	1	1	0	0.1224593312018546	2
cybershots	0	0	0	0	2	0.3807970779778823	2
preheat	0	0	0	1	1	0.1224593312018546	2
conducting	0	1	0	0	1	-0.1224593312018546	2
groovin	0	0	0	1	1	0.1224593312018546	2
conside	0	0	0	2	0	0.3807970779778823	2
unformatted	1	1	0	0	0	0.1224593312018546	2
cdrw	0	0	0	1	1	0.1224593312018546	2
basmati	0	0	0	1	1	0.1224593312018546	2
encoders	0	0	1	0	1	0.0	2
hangin	2	0	0	0	0	0.3807970779778823	2
recognised	0	0	0	2	0	0.3807970779778823	2
cowonx	0	0	0	0	2	0.3807970779778823	2
recomand	1	0	0	1	0	-0.1224593312018546	2
